"gsm","arm","celltype","topic_0","x","y"
"GSM5050547","DFU-healer","t_cell",0.007011893,15.870287,6.082975
"GSM5050523","DFU-healer","fibroblast",0.027171232,5.38784,-1.4998095
"GSM5050532","DFU-healer","pericyte_smc",0.009859218,-8.536534,8.12783
"GSM5050566","DFU-healer","endothelial",0.010929846,0.10253971,-9.967621
"GSM5050540","Non-diabetic","t_cell",0.010275129,17.160429,6.0183673
"GSM5050548","Non-diabetic","pericyte_smc",0.013326188,-7.478069,6.4987645
"GSM5050532","DFU-healer","endothelial",0.014075646,0.75198,-9.06715
"GSM5050563","DFU-nonhealer","endothelial",0.0073755006,-3.5231583,-11.025125
"GSM5050557","DFU-nonhealer","pericyte_smc",0.011004448,-9.74062,5.1226416
"GSM5050556","Non-diabetic","fibroblast",0.01188117,2.2196903,-1.1426481
"GSM5050540","Non-diabetic","myeloid",0.008047669,13.632406,0.5014505
"GSM5050563","DFU-nonhealer","endothelial",0.004956144,-3.8753765,-11.336268
"GSM5050568","Non-diabetic","melanocyte",0.022215266,4.4971175,3.194249
"GSM5050533","DFU-nonhealer","fibroblast",0.006411587,6.1175714,-3.8921998
"GSM5050538","Non-diabetic","lymphatic_ec",0.012804644,-3.0270011,-8.352629
"GSM5050534","Non-diabetic","keratinocyte",0.015512124,0.20680335,-0.022247616
"GSM5050538","Non-diabetic","keratinocyte",0.0067885583,3.9820487,13.174097
"GSM5050534","Non-diabetic","mast",0.010618022,10.855296,-1.546081
"GSM5050568","Non-diabetic","fibroblast",0.008012559,-0.3543358,-2.442038
"GSM5050568","Non-diabetic","pericyte_smc",0.010288347,-7.0269914,3.93329
"GSM5050569","DFU-healer","fibroblast",0.047952786,2.6970296,0.022425715
"GSM5050557","DFU-nonhealer","fibroblast",0.015930647,3.6664686,3.1857204
"GSM5050555","Non-diabetic","keratinocyte",0.004527131,3.9123893,15.868672
"GSM5050547","DFU-healer","pericyte_smc",0.055253975,-2.614531,3.5784676
"GSM5050547","DFU-healer","pericyte_smc",0.015473906,-4.272677,1.6671416
"GSM5050556","Non-diabetic","fibroblast",0.009781237,1.6860782,-4.3386497
"GSM5050533","DFU-nonhealer","keratinocyte",0.008741979,3.7842531,13.985347
"GSM5050534","Non-diabetic","fibroblast",0.0072641894,2.22775,5.100069
"GSM5050538","Non-diabetic","keratinocyte",0.005671212,4.032459,14.794512
"GSM5050563","DFU-nonhealer","keratinocyte",0.0074169245,2.8580625,14.555093
"GSM5050523","DFU-healer","lymphatic_ec",0.019355543,-2.6733131,4.4637265
"GSM5050547","DFU-healer","fibroblast",0.44199863,4.192658,0.5550803
"GSM5050563","DFU-nonhealer","pericyte_smc",0.017915111,-6.7421317,6.9098687
"GSM5050574","Non-diabetic","lymphatic_ec",0.010209325,-3.0913231,-8.540306
"GSM5050534","Non-diabetic","fibroblast",0.013375422,2.769009,3.5390527
"GSM5050557","DFU-nonhealer","pericyte_smc",0.008163102,-11.477047,4.495377
"GSM5050556","Non-diabetic","sweat_gland",0.008181031,-2.7335696,11.688599
"GSM5050532","DFU-healer","fibroblast",0.15511543,3.0073647,0.1121921
"GSM5050538","Non-diabetic","keratinocyte",0.012520645,5.4192457,10.799116
"GSM5050556","Non-diabetic","fibroblast",0.015217362,2.125354,3.5043678
"GSM5050530","DFU-nonhealer","pericyte_smc",0.015024788,-1.4283692,2.6607614
"GSM5050547","DFU-healer","pericyte_smc",0.011220152,-4.5896845,1.7791914
"GSM5050538","Non-diabetic","pericyte_smc",0.010056471,-10.312253,6.299633
"GSM5050523","DFU-healer","fibroblast",0.008255618,6.4600787,-4.1117134
"GSM5050538","Non-diabetic","keratinocyte",0.0074982056,3.976424,13.435615
"GSM5050523","DFU-healer","pericyte_smc",0.016425548,-6.4512568,2.5137079
"GSM5050556","Non-diabetic","fibroblast",0.009473215,5.864061,-3.5590646
"GSM5050523","DFU-healer","fibroblast",0.006453548,7.4621778,-4.408522
"GSM5050548","Non-diabetic","pericyte_smc",0.00736119,-9.616855,8.436911
"GSM5050555","Non-diabetic","pericyte_smc",0.011484252,-6.7007914,6.9059916
"GSM5050563","DFU-nonhealer","fibroblast",0.032021485,4.4307694,-3.115343
"GSM5050527","DFU-healer","t_cell",0.006990232,14.928324,7.1711597
"GSM5050557","DFU-nonhealer","myeloid",0.0065385127,13.351383,-3.1072516
"GSM5050573","DFU-healer","pericyte_smc",0.013328644,-1.6247113,2.5768812
"GSM5050574","Non-diabetic","pericyte_smc",0.0064665023,-10.83493,6.528817
"GSM5050573","DFU-healer","endothelial",0.014827016,-1.4977131,-9.925608
"GSM5050556","Non-diabetic","pericyte_smc",0.01117024,-7.057365,4.0400324
"GSM5050538","Non-diabetic","sweat_gland",0.012053699,-5.4775667,7.683469
"GSM5050547","DFU-healer","fibroblast",0.020006342,3.0317333,-1.6545131
"GSM5050548","Non-diabetic","pericyte_smc",0.010417809,-6.9755993,2.2716923
"GSM5050538","Non-diabetic","melanocyte",0.025112005,3.1177013,1.85594
"GSM5050573","DFU-healer","fibroblast",0.03870402,-2.258212,3.2332704
"GSM5050568","Non-diabetic","melanocyte",0.195983,-7.892708,14.811969
"GSM5050573","DFU-healer","fibroblast",0.08513624,6.9659247,-1.1749684
"GSM5050547","DFU-healer","fibroblast",0.017551897,-3.6970074,6.1568465
"GSM5050523","DFU-healer","fibroblast",0.02778997,6.307026,-2.4872262
"GSM5050540","Non-diabetic","fibroblast",0.90530825,6.630561,2.8865428
"GSM5050555","Non-diabetic","sweat_gland",0.009032202,-3.1814988,12.645903
"GSM5050566","DFU-healer","endothelial",0.061615206,-1.8806083,-8.814881
"GSM5050573","DFU-healer","fibroblast",0.64384925,6.017118,1.1654882
"GSM5050533","DFU-nonhealer","keratinocyte",0.008247407,3.549543,11.234348
"GSM5050534","Non-diabetic","pericyte_smc",0.009942407,-8.707567,8.254565
"GSM5050574","Non-diabetic","pericyte_smc",0.020018013,-6.097085,5.3324203
"GSM5050569","DFU-healer","fibroblast",0.014517918,4.6455383,-3.2152913
"GSM5050573","DFU-healer","pericyte_smc",0.016348846,-5.951129,2.216419
"GSM5050527","DFU-healer","pericyte_smc",0.050771657,-3.378989,6.951947
"GSM5050538","Non-diabetic","sweat_gland",0.015646702,-5.67393,1.6070567
"GSM5050557","DFU-nonhealer","myeloid",0.010803361,12.747064,0.59600997
"GSM5050538","Non-diabetic","endothelial",0.0056037954,-3.383822,-10.949619
"GSM5050539","DFU-healer","b_plasma",0.006280524,14.602725,2.0102208
"GSM5050556","Non-diabetic","fibroblast",0.016125612,4.418123,-2.5929801
"GSM5050573","DFU-healer","endothelial",0.027512014,-0.037404217,-10.596918
"GSM5050538","Non-diabetic","keratinocyte",0.0100205345,1.4193494,11.584167
"GSM5050557","DFU-nonhealer","endothelial",0.0057073873,-4.4902883,-10.551839
"GSM5050548","Non-diabetic","pericyte_smc",0.013048364,-8.883336,3.786169
"GSM5050569","DFU-healer","pericyte_smc",0.023543647,-3.334962,2.8428667
"GSM5050563","DFU-nonhealer","keratinocyte",0.0035259826,0.52366984,16.548126
"GSM5050555","Non-diabetic","fibroblast",0.009904617,1.8996432,4.069053
"GSM5050566","DFU-healer","t_cell",0.005496812,15.369529,8.322748
"GSM5050574","Non-diabetic","fibroblast",0.0087627405,-0.36582896,-1.99426
"GSM5050563","DFU-nonhealer","pericyte_smc",0.0136921285,-6.3300786,1.7841328
"GSM5050538","Non-diabetic","pericyte_smc",0.0076658376,-8.983397,8.98994
"GSM5050534","Non-diabetic","pericyte_smc",0.013879392,-6.6184673,5.5734215
"GSM5050540","Non-diabetic","fibroblast",0.43919474,7.7281914,0.32266453
"GSM5050538","Non-diabetic","pericyte_smc",0.014316146,-5.369021,4.774655
"GSM5050547","DFU-healer","b_plasma",0.0094910655,13.967045,1.9498549
"GSM5050567","Non-diabetic","fibroblast",0.008660963,1.9526627,3.8150198
"GSM5050555","Non-diabetic","mast",0.008769497,11.905517,-1.4339459
"GSM5050569","DFU-healer","endothelial",0.01211167,0.45338488,-11.689954
"GSM5050548","Non-diabetic","fibroblast",0.01451021,1.0465926,-1.758712
"GSM5050555","Non-diabetic","fibroblast",0.012412531,3.1594527,-2.935042
"GSM5050555","Non-diabetic","fibroblast",0.01697146,2.9130363,2.440182
"GSM5050534","Non-diabetic","pericyte_smc",0.021454714,-6.1547446,1.7794462
"GSM5050557","DFU-nonhealer","pericyte_smc",0.0085834125,-11.383922,4.5126123
"GSM5050555","Non-diabetic","fibroblast",0.0123452395,1.7334288,-3.0976765
"GSM5050566","DFU-healer","b_plasma",0.005522661,13.172567,-1.4690036
"GSM5050552","Non-diabetic","pericyte_smc",0.05560461,-3.386025,4.619966
"GSM5050548","Non-diabetic","myeloid",0.00574936,12.871635,-4.091368
"GSM5050533","DFU-nonhealer","keratinocyte",0.008033442,4.903032,10.745995
"GSM5050573","DFU-healer","pericyte_smc",0.016319977,-2.2683167,3.134785
"GSM5050564","Non-diabetic","sweat_gland",0.022050077,2.044063,1.0250543
"GSM5050566","DFU-healer","fibroblast",0.07391753,2.9935641,0.9868986
"GSM5050568","Non-diabetic","keratinocyte",0.006212572,-1.6413884,13.454691
"GSM5050532","DFU-healer","myeloid",0.007630041,12.143078,-3.0884595
"GSM5050534","Non-diabetic","keratinocyte",0.005698025,3.4900615,14.8793545
"GSM5050555","Non-diabetic","pericyte_smc",0.008310703,-8.711068,7.9969316
"GSM5050532","DFU-healer","fibroblast",0.017068522,6.2256646,-2.5946083
"GSM5050533","DFU-nonhealer","fibroblast",0.017810235,4.2390404,-1.2333127
"GSM5050555","Non-diabetic","pericyte_smc",0.009480078,-9.639009,5.161805
"GSM5050540","Non-diabetic","t_cell",0.0063279,17.002502,6.3335023
"GSM5050533","DFU-nonhealer","keratinocyte",0.009162983,3.587465,11.214851
"GSM5050523","DFU-healer","pericyte_smc",0.013276939,-8.43007,6.4252687
"GSM5050555","Non-diabetic","myeloid",0.005842316,11.557165,-3.0430703
"GSM5050540","Non-diabetic","fibroblast",0.58699524,7.7904434,0.7741215
"GSM5050531","DFU-healer","pericyte_smc",0.024670659,-1.6627631,3.4634955
"GSM5050563","DFU-nonhealer","fibroblast",0.1535156,5.7272205,-0.25035623
"GSM5050566","DFU-healer","t_cell",0.005370512,15.602216,7.793669
"GSM5050547","DFU-healer","pericyte_smc",0.013618958,-3.8017356,6.0545406
"GSM5050556","Non-diabetic","fibroblast",0.009770551,1.8233647,-4.3584867
"GSM5050569","DFU-healer","fibroblast",0.023899572,5.541096,-1.8845584
"GSM5050557","DFU-nonhealer","pericyte_smc",0.008738879,-11.728887,4.319827
"GSM5050538","Non-diabetic","endothelial",0.020638822,-1.4079015,-6.1410713
"GSM5050532","DFU-healer","fibroblast",0.015797602,0.8861816,-2.876684
"GSM5050567","Non-diabetic","lymphatic_ec",0.014467704,-2.7897635,-8.823862
"GSM5050574","Non-diabetic","endothelial",0.009542888,10.139209,9.926552
"GSM5050557","DFU-nonhealer","myeloid",0.0075359885,11.70018,-2.955334
"GSM5050552","Non-diabetic","pericyte_smc",0.015625421,-5.9117794,5.0462766
"GSM5050574","Non-diabetic","fibroblast",0.011551452,-0.09818386,0.14215505
"GSM5050523","DFU-healer","pericyte_smc",0.012966125,-5.0444746,7.422608
"GSM5050538","Non-diabetic","melanocyte",0.16294017,-8.007396,14.725151
"GSM5050538","Non-diabetic","pericyte_smc",0.009167432,-6.1364756,1.4505365
"GSM5050538","Non-diabetic","keratinocyte",0.0060155755,4.0146694,14.098926
"GSM5050557","DFU-nonhealer","pericyte_smc",0.0124863,-3.9662006,1.7536601
"GSM5050534","Non-diabetic","pericyte_smc",0.022458289,-6.3005567,4.343304
"GSM5050533","DFU-nonhealer","endothelial",0.007962104,-1.3705863,-10.371687
"GSM5050523","DFU-healer","pericyte_smc",0.009998842,-4.0336857,1.2983836
"GSM5050523","DFU-healer","keratinocyte",0.007343955,1.870731,13.527849
"GSM5050540","Non-diabetic","t_cell",0.008218549,16.717382,5.942622
"GSM5050563","DFU-nonhealer","fibroblast",0.058090635,3.2514682,-1.5530844
"GSM5050534","Non-diabetic","keratinocyte",0.018873872,-2.9916291,10.624393
"GSM5050558","DFU-nonhealer","lymphatic_ec",0.015627576,-5.066306,7.493
"GSM5050547","DFU-healer","pericyte_smc",0.016272727,-2.400743,2.1276028
"GSM5050527","DFU-healer","pericyte_smc",0.017995296,-5.4833097,4.558484
"GSM5050532","DFU-healer","myeloid",0.0062030205,13.847419,-3.1704109
"GSM5050532","DFU-healer","fibroblast",0.4750892,7.180741,0.427409
"GSM5050539","DFU-healer","myeloid",0.005783295,12.54194,-4.6477246
"GSM5050538","Non-diabetic","sweat_gland",0.016710415,-4.6685314,3.5300996
"GSM5050566","DFU-healer","t_cell",0.006017334,13.9961195,7.032521
"GSM5050534","Non-diabetic","pericyte_smc",0.012019862,-10.101211,6.4441977
"GSM5050533","DFU-nonhealer","keratinocyte",0.004955497,2.1188374,15.625596
"GSM5050533","DFU-nonhealer","keratinocyte",0.010580385,2.7524657,13.140141
"GSM5050533","DFU-nonhealer","lymphatic_ec",0.014165163,-3.9327402,5.29157
"GSM5050574","Non-diabetic","endothelial",0.007881822,0.39028984,-9.206852
"GSM5050569","DFU-healer","pericyte_smc",0.012389922,-2.9881625,1.9850188
"GSM5050534","Non-diabetic","myeloid",0.009015487,10.708679,-2.2552178
"GSM5050523","DFU-healer","pericyte_smc",0.018343829,-8.223038,5.811356
"GSM5050563","DFU-nonhealer","pericyte_smc",0.010843976,-6.8161974,4.74826
"GSM5050564","Non-diabetic","fibroblast",0.02219097,0.4167219,-0.33753464
"GSM5050539","DFU-healer","b_plasma",0.009245375,14.405269,1.2996231
"GSM5050574","Non-diabetic","endothelial",0.005066336,-4.259698,-11.186396
"GSM5050540","Non-diabetic","myeloid",0.06837124,12.005682,-0.028273042
"GSM5050548","Non-diabetic","melanocyte",0.012856079,9.97769,9.55769
"GSM5050538","Non-diabetic","melanocyte",0.020576892,-2.9007835,-8.1941185
"GSM5050552","Non-diabetic","endothelial",0.0116385985,-2.7873065,-10.280478
"GSM5050548","Non-diabetic","endothelial",0.008418647,0.9981974,-8.676057
"GSM5050530","DFU-nonhealer","fibroblast",0.34087253,5.4724226,0.92933
"GSM5050527","DFU-healer","fibroblast",0.5084574,4.49716,1.0128522
"GSM5050563","DFU-nonhealer","fibroblast",0.008882743,6.1278925,-3.6841536
"GSM5050530","DFU-nonhealer","t_cell",0.0064214948,14.237282,4.8743253
"GSM5050557","DFU-nonhealer","endothelial",0.010150608,-1.8731189,-10.584019
"GSM5050564","Non-diabetic","sweat_gland",0.020750226,2.207144,1.1633829
"GSM5050534","Non-diabetic","pericyte_smc",0.013768941,-5.90699,1.7914138
"GSM5050539","DFU-healer","lymphatic_ec",0.021055516,-4.8644066,5.246725
"GSM5050532","DFU-healer","myeloid",0.0071209,11.899211,-2.6698987
"GSM5050555","Non-diabetic","myeloid",0.0043935166,11.728416,-4.3432727
"GSM5050538","Non-diabetic","melanocyte",0.008000101,1.2985768,3.5410116
"GSM5050532","DFU-healer","fibroblast",0.04004278,1.9337746,0.18198146
"GSM5050527","DFU-healer","myeloid",0.007693984,10.898324,-3.5507846
"GSM5050532","DFU-healer","fibroblast",0.019156743,1.2051365,-0.91145813
"GSM5050533","DFU-nonhealer","pericyte_smc",0.013899267,-3.5974655,2.268269
"GSM5050566","DFU-healer","keratinocyte",0.010519988,4.708971,11.982008
"GSM5050527","DFU-healer","myeloid",0.005468952,11.06143,-3.6884408
"GSM5050538","Non-diabetic","melanocyte",0.006559434,14.371179,5.521458
"GSM5050558","DFU-nonhealer","pericyte_smc",0.014669636,-5.6770844,6.405184
"GSM5050540","Non-diabetic","pericyte_smc",0.1639884,-1.0717854,4.466545
"GSM5050557","DFU-nonhealer","myeloid",0.009089048,13.113568,-0.49394774
"GSM5050523","DFU-healer","fibroblast",0.015788095,5.089015,-3.5646076
"GSM5050558","DFU-nonhealer","pericyte_smc",0.009516897,-8.103721,5.6155057
"GSM5050533","DFU-nonhealer","pericyte_smc",0.014379277,-3.6705992,1.8513856
"GSM5050539","DFU-healer","myeloid",0.0070002587,12.688549,-4.401206
"GSM5050530","DFU-nonhealer","b_plasma",0.0033267841,11.952328,-6.254979
"GSM5050558","DFU-nonhealer","myeloid",0.00510481,13.552886,-3.625795
"GSM5050532","DFU-healer","myeloid",0.0052784164,13.097763,-4.3543077
"GSM5050532","DFU-healer","fibroblast",0.03082865,1.8214692,-0.8635149
"GSM5050574","Non-diabetic","keratinocyte",0.013767947,-1.3225112,11.270059
"GSM5050538","Non-diabetic","sweat_gland",0.016168814,-6.87401,3.1318471
"GSM5050533","DFU-nonhealer","keratinocyte",0.0068210033,4.539943,12.430646
"GSM5050547","DFU-healer","myeloid",0.113485076,9.940459,10.127207
"GSM5050548","Non-diabetic","fibroblast",0.0060807066,2.38195,4.671688
"GSM5050548","Non-diabetic","melanocyte",0.4526727,-8.647922,15.042116
"GSM5050569","DFU-healer","fibroblast",0.009875386,6.2974505,-4.2565403
"GSM5050555","Non-diabetic","fibroblast",0.013568259,3.9471548,-2.864044
"GSM5050532","DFU-healer","myeloid",0.008334778,13.10716,-1.0273949
"GSM5050531","DFU-healer","keratinocyte",0.004668605,2.368984,15.88284
"GSM5050530","DFU-nonhealer","t_cell",0.010402328,14.826846,5.591038
"GSM5050538","Non-diabetic","myeloid",0.008090261,11.864377,-2.4390426
"GSM5050540","Non-diabetic","b_plasma",0.15669376,-1.2838149,4.604041
"GSM5050527","DFU-healer","pericyte_smc",0.014503643,-4.2613497,4.295048
"GSM5050573","DFU-healer","keratinocyte",0.01773993,3.5710897,13.149411
"GSM5050557","DFU-nonhealer","lymphatic_ec",0.009814833,-3.674094,-8.414804
"GSM5050558","DFU-nonhealer","myeloid",0.0063149007,12.824551,-2.8920195
"GSM5050573","DFU-healer","pericyte_smc",0.032129657,-1.2215781,3.3581202
"GSM5050557","DFU-nonhealer","endothelial",0.0061174524,-3.8826008,-10.601491
"GSM5050530","DFU-nonhealer","endothelial",0.014755666,0.42031142,-10.26599
"GSM5050569","DFU-healer","fibroblast",0.032903377,4.6296067,-3.1069076
"GSM5050569","DFU-healer","fibroblast",0.008642628,7.153475,-3.5283952
"GSM5050539","DFU-healer","pericyte_smc",0.012075612,-5.929222,7.8358293
"GSM5050534","Non-diabetic","sweat_gland",0.008195733,9.885608,9.8548975
"GSM5050563","DFU-nonhealer","endothelial",0.0072768116,-3.7883143,-9.696347
"GSM5050533","DFU-nonhealer","pericyte_smc",0.009808955,-4.9702797,1.1761252
"GSM5050533","DFU-nonhealer","keratinocyte",0.0050826287,4.1439266,15.671848
"GSM5050538","Non-diabetic","endothelial",0.0057309624,-4.455276,-10.469721
"GSM5050530","DFU-nonhealer","pericyte_smc",0.027108314,-4.9346514,3.1885977
"GSM5050539","DFU-healer","t_cell",0.0063192192,16.426292,6.414906
"GSM5050573","DFU-healer","pericyte_smc",0.015603876,-2.3762805,2.0009427
"GSM5050569","DFU-healer","fibroblast",0.017796563,6.05033,-2.7306907
"GSM5050557","DFU-nonhealer","fibroblast",0.012321912,3.650163,3.8516684
"GSM5050573","DFU-healer","b_plasma",0.008429097,14.015001,1.8018582
"GSM5050527","DFU-healer","fibroblast",0.5469023,5.289322,-0.0732129
"GSM5050533","DFU-nonhealer","pericyte_smc",0.019294182,-5.461041,5.8432965
"GSM5050530","DFU-nonhealer","keratinocyte",0.0032235344,-0.23770843,16.528824
"GSM5050564","Non-diabetic","myeloid",0.0071437056,11.308853,-2.430748
"GSM5050534","Non-diabetic","keratinocyte",0.004618411,3.0074875,15.924905
"GSM5050573","DFU-healer","melanocyte",0.024569461,-3.8699996,6.667404
"GSM5050573","DFU-healer","pericyte_smc",0.017713219,-8.120573,4.124795
"GSM5050547","DFU-healer","pericyte_smc",0.021516157,-3.6071603,3.806723
"GSM5050556","Non-diabetic","keratinocyte",0.010699571,6.0793867,9.455581
"GSM5050555","Non-diabetic","myeloid",0.004657111,10.915588,-3.252764
"GSM5050530","DFU-nonhealer","t_cell",0.008959526,14.287134,5.590423
"GSM5050563","DFU-nonhealer","keratinocyte",0.013472675,5.339385,11.222445
"GSM5050547","DFU-healer","pericyte_smc",0.014793685,-4.4136834,6.8578734
"GSM5050558","DFU-nonhealer","pericyte_smc",0.01057895,-8.010231,4.6615615
"GSM5050555","Non-diabetic","pericyte_smc",0.009130006,-5.754463,3.1265
"GSM5050530","DFU-nonhealer","b_plasma",0.042236697,-1.3466825,11.532164
"GSM5050538","Non-diabetic","pericyte_smc",0.009007778,-11.551129,5.1511564
"GSM5050563","DFU-nonhealer","endothelial",0.0068782233,-3.3971047,-10.707383
"GSM5050558","DFU-nonhealer","pericyte_smc",0.01021567,-10.293308,4.2885313
"GSM5050558","DFU-nonhealer","pericyte_smc",0.0111601,-8.533582,4.3642597
"GSM5050534","Non-diabetic","endothelial",0.009150245,-1.9623994,-8.41586
"GSM5050557","DFU-nonhealer","mast",0.008787846,11.893036,-1.5000477
"GSM5050574","Non-diabetic","fibroblast",0.021097872,0.7610275,-1.5325098
"GSM5050540","Non-diabetic","t_cell",0.009923208,13.215163,-0.80356026
"GSM5050547","DFU-healer","fibroblast",0.03791844,3.1781147,-3.1175854
"GSM5050540","Non-diabetic","b_plasma",0.015931858,13.929702,1.1693724
"GSM5050567","Non-diabetic","endothelial",0.0074925036,-2.608873,-10.711052
"GSM5050548","Non-diabetic","pericyte_smc",0.009626697,-11.057045,4.100037
"GSM5050534","Non-diabetic","pericyte_smc",0.009255174,-8.214878,7.061157
"GSM5050569","DFU-healer","endothelial",0.019177921,-1.6819007,-9.273809
"GSM5050555","Non-diabetic","fibroblast",0.0165722,2.578716,0.76677525
"GSM5050558","DFU-nonhealer","b_plasma",0.0070590093,13.860948,5.4778867
"GSM5050538","Non-diabetic","endothelial",0.017323712,-1.689278,-8.078851
"GSM5050555","Non-diabetic","pericyte_smc",0.014299094,-6.2151537,7.105571
"GSM5050552","Non-diabetic","myeloid",0.006605621,12.752305,-3.971155
"GSM5050540","Non-diabetic","b_plasma",0.007844922,14.508348,2.057817
"GSM5050538","Non-diabetic","keratinocyte",0.006940074,4.273401,12.494343
"GSM5050534","Non-diabetic","fibroblast",0.01747023,2.78185,-2.5453036
"GSM5050569","DFU-healer","lymphatic_ec",0.022320226,-1.8966421,-9.631732
"GSM5050557","DFU-nonhealer","lymphatic_ec",0.006959928,12.9750595,-3.600299
"GSM5050558","DFU-nonhealer","fibroblast",0.0249322,1.982811,0.91217506
"GSM5050547","DFU-healer","fibroblast",0.010120085,4.0165663,-3.0285993
"GSM5050563","DFU-nonhealer","pericyte_smc",0.01109353,-9.14843,6.458289
"GSM5050557","DFU-nonhealer","pericyte_smc",0.010468565,-5.410356,3.2180276
"GSM5050558","DFU-nonhealer","myeloid",0.007739954,13.115154,-3.5882115
"GSM5050539","DFU-healer","t_cell",0.006250176,17.078304,6.3463535
"GSM5050557","DFU-nonhealer","endothelial",0.01013137,-3.5545762,-9.24703
"GSM5050533","DFU-nonhealer","keratinocyte",0.009014061,3.9050431,12.630551
"GSM5050574","Non-diabetic","fibroblast",0.014652105,2.3206532,-1.1874937
"GSM5050539","DFU-healer","fibroblast",0.5578584,7.8498445,0.71627516
"GSM5050563","DFU-nonhealer","pericyte_smc",0.009001751,-4.4813514,2.6891592
"GSM5050523","DFU-healer","fibroblast",0.012926584,7.5534296,-3.136101
"GSM5050555","Non-diabetic","keratinocyte",0.0038591165,1.4365258,16.635994
"GSM5050574","Non-diabetic","lymphatic_ec",0.011235221,-3.024967,-8.553623
"GSM5050573","DFU-healer","t_cell",0.007524109,14.549288,6.6366115
"GSM5050558","DFU-nonhealer","t_cell",0.00453895,16.747555,7.4409933
"GSM5050538","Non-diabetic","endothelial",0.008848128,-0.7906048,-9.563639
"GSM5050558","DFU-nonhealer","b_plasma",0.006819274,14.576602,2.2863793
"GSM5050563","DFU-nonhealer","fibroblast",0.034812372,2.2341952,-0.6305886
"GSM5050523","DFU-healer","fibroblast",0.009646225,7.291234,-3.9098878
"GSM5050563","DFU-nonhealer","endothelial",0.0077461577,0.60520387,-8.8678
"GSM5050555","Non-diabetic","endothelial",0.004392013,-5.123085,-10.225901
"GSM5050563","DFU-nonhealer","endothelial",0.0084857205,-0.26467502,-11.400625
"GSM5050527","DFU-healer","fibroblast",0.22153129,4.667816,-0.12488532
"GSM5050556","Non-diabetic","fibroblast",0.00719766,0.118063584,-2.96902
"GSM5050558","DFU-nonhealer","lymphatic_ec",0.0063184095,-3.9025037,-11.095914
"GSM5050531","DFU-healer","fibroblast",0.051413383,6.458699,-2.2420998
"GSM5050523","DFU-healer","pericyte_smc",0.014867955,-4.933928,5.030995
"GSM5050538","Non-diabetic","endothelial",0.0057934695,-4.056927,-9.257031
"GSM5050547","DFU-healer","pericyte_smc",0.025385365,-1.824875,3.0076694
"GSM5050527","DFU-healer","endothelial",0.014958969,-3.1940398,-8.936771
"GSM5050567","Non-diabetic","keratinocyte",0.011080056,-1.3875221,11.668991
"GSM5050533","DFU-nonhealer","keratinocyte",0.0069730226,3.5506418,10.135009
"GSM5050540","Non-diabetic","b_plasma",0.007783404,14.147507,2.2733657
"GSM5050547","DFU-healer","myeloid",0.89961255,6.510817,3.0278726
"GSM5050540","Non-diabetic","t_cell",0.011088928,16.999084,6.164133
"GSM5050556","Non-diabetic","keratinocyte",0.008441463,5.8384895,9.115386
"GSM5050574","Non-diabetic","endothelial",0.0050187553,-4.26063,-10.065581
"GSM5050558","DFU-nonhealer","myeloid",0.005060888,11.204733,-2.7886972
"GSM5050573","DFU-healer","lymphatic_ec",0.018199595,-4.572395,4.6438217
"GSM5050548","Non-diabetic","fibroblast",0.004974111,2.5115757,4.736921
"GSM5050532","DFU-healer","endothelial",0.007987869,-1.094495,-9.782706
"GSM5050552","Non-diabetic","lymphatic_ec",0.03142768,-2.287524,-8.044306
"GSM5050558","DFU-nonhealer","endothelial",0.0060074246,-1.0186992,-9.861656
"GSM5050552","Non-diabetic","fibroblast",0.013707325,1.7478218,-4.08534
"GSM5050538","Non-diabetic","keratinocyte",0.0066137677,3.432731,13.810185
"GSM5050531","DFU-healer","pericyte_smc",0.016108146,-2.0345123,2.3845723
