gsm,celltype,gene,cells,mean_log1p_cp10k,detected_fraction,pseudobulk_log1p_cp10k
GSM5050569,mast,COL1A1,2,2.1932166941611815,1.0,2.233406231051588
GSM5050569,mast,PDGFRA,2,0.0,0.0,0.0
GSM5050569,mast,KRT14,2,1.2902054712139763,0.5,1.642059745389845
GSM5050569,mast,KRT10,2,0.7130645756233236,0.5,1.1258705165062484
GSM5050569,mast,LYZ,2,0.0,0.0,0.0
GSM5050569,mast,CD3D,2,0.0,0.0,0.0
GSM5050569,mast,MS4A1,2,0.0,0.0,0.0
GSM5050569,mast,PECAM1,2,0.0,0.0,0.0
GSM5050569,mast,CCL21,2,0.0,0.0,0.0
GSM5050569,mast,RGS5,2,0.0,0.0,0.0
GSM5050569,mast,TPSAB1,2,2.150264376076966,0.5,3.889914117339851
GSM5050569,mast,PMEL,2,0.0,0.0,0.0
GSM5050569,mast,DCD,2,0.0,0.0,0.0
GSM5050569,mast,TIMP1,2,2.8609411820662447,1.0,2.9829557281797445
GSM5050569,mast,CHI3L1,2,0.0,0.0,0.0
GSM5050569,mast,FN1,2,0.9801376140990733,0.5,1.1258705165062484
GSM5050569,mast,DCN,2,0.0,0.0,0.0
GSM5050569,mast,LUM,2,0.0,0.0,0.0
GSM5050569,melanocyte,COL1A1,13,2.9836945862450963,0.8461538461538461,3.097226695135265
GSM5050569,melanocyte,PDGFRA,13,0.12225131097061358,0.07692307692307693,0.2008891155576682
GSM5050569,melanocyte,KRT14,13,0.9590041254266658,0.46153846153846156,1.0994129292232888
GSM5050569,melanocyte,KRT10,13,0.08407620931095111,0.07692307692307693,0.7478465397416164
GSM5050569,melanocyte,LYZ,13,0.0,0.0,0.0
GSM5050569,melanocyte,CD3D,13,0.0,0.0,0.0
GSM5050569,melanocyte,MS4A1,13,0.0,0.0,0.0
GSM5050569,melanocyte,PECAM1,13,0.22311071351789533,0.07692307692307693,0.2008891155576682
GSM5050569,melanocyte,CCL21,13,0.0,0.0,0.0
GSM5050569,melanocyte,RGS5,13,0.0,0.0,0.0
GSM5050569,melanocyte,TPSAB1,13,0.0,0.0,0.0
GSM5050569,melanocyte,PMEL,13,1.034642916368625,0.3076923076923077,4.044230935557881
GSM5050569,melanocyte,DCD,13,0.0,0.0,0.0
GSM5050569,melanocyte,TIMP1,13,1.0236970259393152,0.38461538461538464,1.5649250645965083
GSM5050569,melanocyte,CHI3L1,13,0.20904787278936132,0.07692307692307693,0.2008891155576682
GSM5050569,melanocyte,FN1,13,1.0514550157173943,0.46153846153846156,2.008507555608261
GSM5050569,melanocyte,DCN,13,0.0,0.0,0.0
GSM5050569,melanocyte,LUM,13,1.018256282069993,0.38461538461538464,0.9390006836717874
GSM5050569,myeloid,COL1A1,167,1.7821636674539774,0.9700598802395209,2.341733501625263
GSM5050569,myeloid,PDGFRA,167,0.052842330109053336,0.0718562874251497,0.07583223414518778
GSM5050569,myeloid,KRT14,167,0.7795423650982818,0.6586826347305389,1.0822657567373049
GSM5050569,myeloid,KRT10,167,0.28628516743880295,0.33532934131736525,0.4431019747431972
GSM5050569,myeloid,LYZ,167,2.5324816585774967,0.9041916167664671,3.27351658501963
GSM5050569,myeloid,CD3D,167,0.004022908699687837,0.005988023952095809,0.023951347681043404
GSM5050569,myeloid,MS4A1,167,0.004956145342054443,0.005988023952095809,0.006041832566686803
GSM5050569,myeloid,PECAM1,167,0.6133533528325708,0.562874251497006,0.8524333302744798
GSM5050569,myeloid,CCL21,167,0.009981014578314556,0.011976047904191617,0.012047380508523848
GSM5050569,myeloid,RGS5,167,0.015486031439181301,0.023952095808383235,0.023951347681043404
GSM5050569,myeloid,TPSAB1,167,0.0,0.0,0.0
GSM5050569,myeloid,PMEL,167,0.0,0.0,0.0
GSM5050569,myeloid,DCD,167,0.0,0.0,0.0
GSM5050569,myeloid,TIMP1,167,1.7399937545167292,0.8502994011976048,2.468539789659469
GSM5050569,myeloid,CHI3L1,167,0.017977290459149618,0.023952095808383235,0.023951347681043404
GSM5050569,myeloid,FN1,167,0.509639318806625,0.4431137724550898,1.0698692418559053
GSM5050569,myeloid,DCN,167,0.37286649089100804,0.3413173652694611,0.5741921884960807
GSM5050569,myeloid,LUM,167,0.49141019468106945,0.49700598802395207,0.7717472851852532
GSM5050569,pericyte_smc,COL1A1,509,3.5429441385289504,0.9901768172888016,4.300873232240978
GSM5050569,pericyte_smc,PDGFRA,509,0.030898565161319835,0.03929273084479371,0.06066417989072045
GSM5050569,pericyte_smc,KRT14,509,0.6432769549489656,0.5795677799607073,0.6777296818282087
GSM5050569,pericyte_smc,KRT10,509,0.6921656464723709,0.6444007858546169,0.9941895087085351
GSM5050569,pericyte_smc,LYZ,509,0.0009982717855737144,0.0019646365422396855,0.0017357713237720616
GSM5050569,pericyte_smc,CD3D,509,0.0007614927569214842,0.0019646365422396855,0.0017357713237720616
GSM5050569,pericyte_smc,MS4A1,509,0.0,0.0,0.0
GSM5050569,pericyte_smc,PECAM1,509,0.01419589513291221,0.015717092337917484,0.015514532644969948
GSM5050569,pericyte_smc,CCL21,509,0.06337115051353931,0.07269155206286837,0.09600281398255756
GSM5050569,pericyte_smc,RGS5,509,2.1166824373182926,0.8074656188605108,2.6544536207449227
GSM5050569,pericyte_smc,TPSAB1,509,0.0005538495603152811,0.0019646365422396855,0.0017357713237720616
GSM5050569,pericyte_smc,PMEL,509,0.013172148607041993,0.019646365422396856,0.01892976127802099
GSM5050569,pericyte_smc,DCD,509,0.0,0.0,0.0
GSM5050569,pericyte_smc,TIMP1,509,2.3844502549000977,0.9449901768172888,3.1641978219597857
GSM5050569,pericyte_smc,CHI3L1,509,0.01184098155976809,0.0137524557956778,0.022333365812151538
GSM5050569,pericyte_smc,FN1,509,2.1720071415469895,0.8899803536345776,2.8706418000625704
GSM5050569,pericyte_smc,DCN,509,0.9726093054726487,0.6365422396856582,1.373250119626788
GSM5050569,pericyte_smc,LUM,509,1.343795629125058,0.7838899803536346,1.745215440253326
GSM5050569,sweat_gland,COL1A1,1,4.1128430794212365,1.0,4.1128430794212365
GSM5050569,sweat_gland,PDGFRA,1,0.0,0.0,0.0
GSM5050569,sweat_gland,KRT14,1,4.950747708551079,1.0,4.950747708551079
GSM5050569,sweat_gland,KRT10,1,0.0,0.0,0.0
GSM5050569,sweat_gland,LYZ,1,0.0,0.0,0.0
GSM5050569,sweat_gland,CD3D,1,0.0,0.0,0.0
GSM5050569,sweat_gland,MS4A1,1,0.0,0.0,0.0
GSM5050569,sweat_gland,PECAM1,1,0.0,0.0,0.0
GSM5050569,sweat_gland,CCL21,1,0.0,0.0,0.0
GSM5050569,sweat_gland,RGS5,1,0.0,0.0,0.0
GSM5050569,sweat_gland,TPSAB1,1,0.0,0.0,0.0
GSM5050569,sweat_gland,PMEL,1,0.0,0.0,0.0
GSM5050569,sweat_gland,DCD,1,0.0,0.0,0.0
GSM5050569,sweat_gland,TIMP1,1,0.0,0.0,0.0
GSM5050569,sweat_gland,CHI3L1,1,0.0,0.0,0.0
GSM5050569,sweat_gland,FN1,1,0.0,0.0,0.0
GSM5050569,sweat_gland,DCN,1,3.0464291977634224,1.0,3.0464291977634224
GSM5050569,sweat_gland,LUM,1,3.0464291977634224,1.0,3.0464291977634224
GSM5050569,t_cell,COL1A1,96,1.9413631657406907,0.875,2.0395182787548496
GSM5050569,t_cell,PDGFRA,96,0.0,0.0,0.0
GSM5050569,t_cell,KRT14,96,0.9122257656959011,0.5416666666666666,1.1428657127049304
GSM5050569,t_cell,KRT10,96,0.4838967125488917,0.3333333333333333,0.82034125250224
GSM5050569,t_cell,LYZ,96,0.0,0.0,0.0
GSM5050569,t_cell,CD3D,96,1.4010116796765069,0.6979166666666666,1.9639667791025555
GSM5050569,t_cell,MS4A1,96,0.0,0.0,0.0
GSM5050569,t_cell,PECAM1,96,0.02686949580573181,0.010416666666666666,0.0735073869193304
GSM5050569,t_cell,CCL21,96,0.0,0.0,0.0
GSM5050569,t_cell,RGS5,96,0.0,0.0,0.0
GSM5050569,t_cell,TPSAB1,96,0.0,0.0,0.0
GSM5050569,t_cell,PMEL,96,0.0,0.0,0.0
GSM5050569,t_cell,DCD,96,0.0,0.0,0.0
GSM5050569,t_cell,TIMP1,96,0.8807455675608441,0.5104166666666666,1.506012945163427
GSM5050569,t_cell,CHI3L1,96,0.01689620828699804,0.010416666666666666,0.025107644179711668
GSM5050569,t_cell,FN1,96,0.5938601304008625,0.3333333333333333,0.842483048407356
GSM5050569,t_cell,DCN,96,0.37899275722020187,0.2708333333333333,0.595322566005105
GSM5050569,t_cell,LUM,96,0.5457939661426269,0.3125,0.7387400071707388
GSM5050573,b_plasma,COL1A1,58,1.1221650845905928,0.5172413793103449,3.4365804608885786
GSM5050573,b_plasma,PDGFRA,58,0.0,0.0,0.0
GSM5050573,b_plasma,KRT14,58,1.4868291386381356,0.7931034482758621,1.7048828993452596
GSM5050573,b_plasma,KRT10,58,0.5895769757657321,0.43103448275862066,0.872261814186883
GSM5050573,b_plasma,LYZ,58,0.0,0.0,0.0
GSM5050573,b_plasma,CD3D,58,0.0328232981042774,0.017241379310344827,0.06274836070572849
GSM5050573,b_plasma,MS4A1,58,1.5670110537725748,0.603448275862069,1.944508525386707
GSM5050573,b_plasma,PECAM1,58,0.11847252074736729,0.10344827586206896,0.2805021219851137
GSM5050573,b_plasma,CCL21,58,0.015694366502319382,0.017241379310344827,0.03186626922682217
GSM5050573,b_plasma,RGS5,58,0.23118739306888772,0.13793103448275862,0.6107788159966159
GSM5050573,b_plasma,TPSAB1,58,0.0,0.0,0.0
GSM5050573,b_plasma,PMEL,58,0.0,0.0,0.0
GSM5050573,b_plasma,DCD,58,0.0,0.0,0.0
GSM5050573,b_plasma,TIMP1,58,0.6328556415081192,0.3275862068965517,1.8318561604670698
GSM5050573,b_plasma,CHI3L1,58,0.028695648889365984,0.034482758620689655,0.06274836070572849
GSM5050573,b_plasma,FN1,58,0.35117406261420936,0.20689655172413793,1.531799937938706
GSM5050573,b_plasma,DCN,58,0.2500686609921743,0.1206896551724138,1.111826072788082
GSM5050573,b_plasma,LUM,58,0.2743373452872035,0.13793103448275862,1.132905267074745
GSM5050573,endothelial,COL1A1,180,0.5003609790257662,0.4722222222222222,1.718869867287295
GSM5050573,endothelial,PDGFRA,180,0.02074784429289192,0.03888888888888889,0.0255775614414476
GSM5050573,endothelial,KRT14,180,1.0425917222751946,0.7944444444444444,1.8717693507391084
GSM5050573,endothelial,KRT10,180,0.6546926924937088,0.6666666666666666,0.9464919875652442
GSM5050573,endothelial,LYZ,180,0.008502236944833633,0.011111111111111112,0.0073748740830267175
GSM5050573,endothelial,CD3D,180,0.011215385278968254,0.011111111111111112,0.0073748740830267175
GSM5050573,endothelial,MS4A1,180,0.009298189419776288,0.011111111111111112,0.0073748740830267175
GSM5050573,endothelial,PECAM1,180,2.3330727478710034,0.9555555555555556,2.6034012024095285
GSM5050573,endothelial,CCL21,180,0.014261506243841659,0.027777777777777776,0.01833619830587489
GSM5050573,endothelial,RGS5,180,0.07627373805289574,0.06111111111111111,0.2622000089807387
GSM5050573,endothelial,TPSAB1,180,0.0017686572523199693,0.005555555555555556,0.003694235622074008
GSM5050573,endothelial,PMEL,180,0.005823634759663337,0.011111111111111112,0.0073748740830267175
GSM5050573,endothelial,DCD,180,0.0065527986285399105,0.005555555555555556,0.003694235622074008
GSM5050573,endothelial,TIMP1,180,1.2540886684068921,0.8222222222222222,1.89707018577974
GSM5050573,endothelial,CHI3L1,180,0.007982848623595008,0.016666666666666666,0.011042015108497637
GSM5050573,endothelial,FN1,180,1.393276725208261,0.7277777777777777,2.292642616886053
GSM5050573,endothelial,DCN,180,0.058890038661014346,0.07222222222222222,0.10861500347921971
GSM5050573,endothelial,LUM,180,0.08692410982719033,0.08333333333333333,0.101952582764333
GSM5050573,fibroblast,COL1A1,363,4.689682145082016,0.9944903581267218,5.227101455403206
GSM5050573,fibroblast,PDGFRA,363,0.9882102847312858,0.6721763085399449,1.2715412622324702
GSM5050573,fibroblast,KRT14,363,0.9883172063231405,0.8264462809917356,1.1235299283932239
GSM5050573,fibroblast,KRT10,363,0.9763191298310052,0.7630853994490359,1.2710037011330992
GSM5050573,fibroblast,LYZ,363,0.0062259504015967065,0.011019283746556474,0.0076372146723362845
GSM5050573,fibroblast,CD3D,363,0.002095286723604526,0.0027548209366391185,0.003825898199443148
GSM5050573,fibroblast,MS4A1,363,0.002793350564294747,0.005509641873278237,0.005733372201447783
GSM5050573,fibroblast,PECAM1,363,0.07408306076456347,0.12947658402203857,0.10021967484010395
GSM5050573,fibroblast,CCL21,363,0.05529598205072836,0.06887052341597796,0.0703012280997174
GSM5050573,fibroblast,RGS5,363,0.198173995474747,0.17355371900826447,0.331391993134204
GSM5050573,fibroblast,TPSAB1,363,0.002882138025918573,0.0027548209366391185,0.009537439413567533
GSM5050573,fibroblast,PMEL,363,0.008349251463778294,0.013774104683195593,0.024610629608570505
GSM5050573,fibroblast,DCD,363,0.0024847331522102082,0.008264462809917356,0.005733372201447783
GSM5050573,fibroblast,TIMP1,363,2.7678996938275793,0.9393939393939394,3.863286749725192
GSM5050573,fibroblast,CHI3L1,363,0.7944355417182444,0.38292011019283745,2.0602662105070566
GSM5050573,fibroblast,FN1,363,2.0435066252102705,0.90633608815427,2.7086184048833744
GSM5050573,fibroblast,DCN,363,2.7732334844930877,0.9146005509641874,3.463795565015627
GSM5050573,fibroblast,LUM,363,2.442529455130366,0.9090909090909091,3.017503898954209
GSM5050573,keratinocyte,COL1A1,667,0.7167881715972261,0.7001499250374813,1.1842010908674938
GSM5050573,keratinocyte,PDGFRA,667,0.008454653661944575,0.01199400299850075,0.011629917005323006
GSM5050573,keratinocyte,KRT14,667,4.937418246779715,0.9850074962518741,5.782937019228578
GSM5050573,keratinocyte,KRT10,667,0.7284813977228911,0.6656671664167916,1.5902791588234377
GSM5050573,keratinocyte,LYZ,667,0.009324577101755232,0.008995502248875561,0.004538831234315166
GSM5050573,keratinocyte,CD3D,667,0.0036660975833430883,0.004497751124437781,0.0025961398710116143
GSM5050573,keratinocyte,MS4A1,667,0.0,0.0,0.0
GSM5050573,keratinocyte,PECAM1,667,0.0241127499283059,0.031484257871064465,0.0256629978126015
GSM5050573,keratinocyte,CCL21,667,0.0070146307488648816,0.014992503748125937,0.006477755864303587
GSM5050573,keratinocyte,RGS5,667,0.08722732936653407,0.07646176911544228,0.13021559252302692
GSM5050573,keratinocyte,TPSAB1,667,0.006728199851928816,0.01199400299850075,0.005185557248560693
GSM5050573,keratinocyte,PMEL,667,0.0037185171131892455,0.008995502248875561,0.005185557248560693
GSM5050573,keratinocyte,DCD,667,0.009132144386229436,0.017991004497751123,0.0077682868574518145
GSM5050573,keratinocyte,TIMP1,667,0.4348894841896747,0.48575712143928035,0.852391090755872
GSM5050573,keratinocyte,CHI3L1,667,0.13511626308463454,0.11094452773613193,0.29209961215646724
GSM5050573,keratinocyte,FN1,667,0.2040455001829233,0.25037481259370314,0.2660443087507261
GSM5050573,keratinocyte,DCN,667,0.5099171673617384,0.4992503748125937,0.7451429430706108
GSM5050573,keratinocyte,LUM,667,0.17714468465136463,0.2518740629685157,0.22745594253631263
GSM5050573,lymphatic_ec,COL1A1,74,2.026544408922458,0.7837837837837838,2.7555341408995324
GSM5050573,lymphatic_ec,PDGFRA,74,0.05059102702736429,0.02702702702702703,0.03778539598847846
GSM5050573,lymphatic_ec,KRT14,74,1.2195747672389339,0.7702702702702703,1.7127134168228704
GSM5050573,lymphatic_ec,KRT10,74,0.6943664960863775,0.527027027027027,0.9621624770572815
GSM5050573,lymphatic_ec,LYZ,74,0.0,0.0,0.0
GSM5050573,lymphatic_ec,CD3D,74,0.030284692097302647,0.013513513513513514,0.019071154397174824
GSM5050573,lymphatic_ec,MS4A1,74,0.0,0.0,0.0
GSM5050573,lymphatic_ec,PECAM1,74,0.25257382545170676,0.14864864864864866,0.7589330750034967
GSM5050573,lymphatic_ec,CCL21,74,2.451920471005521,0.8378378378378378,3.876789293639713
GSM5050573,lymphatic_ec,RGS5,74,0.29886829399340664,0.1891891891891892,0.5710737896773778
GSM5050573,lymphatic_ec,TPSAB1,74,0.0,0.0,0.0
GSM5050573,lymphatic_ec,PMEL,74,0.0,0.0,0.0
GSM5050573,lymphatic_ec,DCD,74,0.06498921175935128,0.02702702702702703,0.14326307895616613
GSM5050573,lymphatic_ec,TIMP1,74,2.2876556372065964,0.8783783783783784,3.1197927907306715
GSM5050573,lymphatic_ec,CHI3L1,74,0.07285677065283935,0.02702702702702703,0.6743254186176894
GSM5050573,lymphatic_ec,FN1,74,1.255100537024319,0.6756756756756757,1.8609241587279808
GSM5050573,lymphatic_ec,DCN,74,0.9987360608036914,0.5135135135135135,1.6845362686190564
GSM5050573,lymphatic_ec,LUM,74,0.9820795010915652,0.5540540540540541,1.6951959563613197
GSM5050573,mast,COL1A1,12,1.0778445252744289,0.5,1.311194357414946
GSM5050573,mast,PDGFRA,12,0.0,0.0,0.0
GSM5050573,mast,KRT14,12,1.3756188841307277,0.5833333333333334,3.298810034917786
GSM5050573,mast,KRT10,12,0.511354390216271,0.5833333333333334,0.7058824969868721
GSM5050573,mast,LYZ,12,0.10396212533557055,0.16666666666666666,0.13673045913064585
GSM5050573,mast,CD3D,12,0.0697556968026825,0.08333333333333333,0.07070031376688657
GSM5050573,mast,MS4A1,12,0.0,0.0,0.0
GSM5050573,mast,PECAM1,12,0.0,0.0,0.0
GSM5050573,mast,CCL21,12,0.0,0.0,0.0
GSM5050573,mast,RGS5,12,0.251365932289422,0.08333333333333333,0.07070031376688657
GSM5050573,mast,TPSAB1,12,1.5360284717789112,0.4166666666666667,3.1903336498827493
GSM5050573,mast,PMEL,12,0.0,0.0,0.0
GSM5050573,mast,DCD,12,0.02387667918082022,0.08333333333333333,0.13673045913064585
GSM5050573,mast,TIMP1,12,1.82468170781101,0.5833333333333334,2.3945530549128855
GSM5050573,mast,CHI3L1,12,0.27208406525025125,0.25,0.41397331439886875
GSM5050573,mast,FN1,12,0.46395679294643505,0.16666666666666666,0.5496204956473527
GSM5050573,mast,DCN,12,0.5785622855767051,0.25,0.7058824969868721
GSM5050573,mast,LUM,12,0.45499786553900595,0.25,0.5064174193188746
GSM5050573,melanocyte,COL1A1,19,1.7540996028436233,0.7894736842105263,3.2922226930087537
GSM5050573,melanocyte,PDGFRA,19,0.029134489039582625,0.05263157894736842,0.19325331150910727
GSM5050573,melanocyte,KRT14,19,1.2332476279608195,0.47368421052631576,3.499083195483331
GSM5050573,melanocyte,KRT10,19,0.4566647242696794,0.3684210526315789,0.9132182114121052
GSM5050573,melanocyte,LYZ,19,0.0,0.0,0.0
GSM5050573,melanocyte,CD3D,19,0.0,0.0,0.0
